PID,CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,KA_name,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,mobile_ratio,fix_ratio
201246314,Bronze,VSE,4000.0,DS,1,0.0,1.0,2,61.33,0.0,61.33,61.33,0,1.0,0.0
201108109,Bronze,SOHO,4000.0,VU,2,1.0,0.0,3,61.33,0.0,61.33,30.67,0,1.0,0.0
200351649,Bronze,SOHO,4000.0,VT,2,0.0,0.0,2,61.33,0.0,61.33,30.67,0,1.0,0.0
20986814,Iron,SOHO,4270.0,AD,2,3.0,0.0,5,61.5,0.0,61.5,30.75,0,1.0,0.0
115596475,Bronze,SOHO,4300.0,DS,3,0.0,0.0,3,61.5,0.0,61.5,20.5,0,1.0,0.0
200036831,Bronze,SOHO,4003.0,VT,3,1.0,0.0,4,61.5,0.0,61.5,20.5,0,1.0,0.0
201920904,Bronze,SOHO,4000.0,AD,3,0.0,0.0,3,61.5,0.0,61.5,20.5,0,1.0,0.0
115871409,Bronze,SOHO,4000.0,AD,5,1.0,0.0,6,61.67,0.0,61.67,12.33,0,1.0,0.0
201864672,Lead,SOHO,4204.0,DS,6,0.0,0.0,6,61.67,0.0,61.67,10.28,0,1.0,0.0
160044066,Bronze,SOHO,4003.0,VU,5,4.0,0.0,9,61.67,0.0,61.67,12.33,0,1.0,0.0
160119818,Bronze,SOHO,4002.0,VT,4,1.0,0.0,5,61.67,0.0,61.67,15.42,0,1.0,0.0
115541767,Bronze,SOHO,4150.0,AD,4,0.0,0.0,4,61.83,0.0,61.83,15.46,0,1.0,0.0
115764624,Bronze,SOHO,4004.0,DS,4,0.0,0.0,4,61.83,0.0,61.83,15.46,0,1.0,0.0
115866885,Bronze,SOHO,4000.0,VU,4,1.0,0.0,5,61.83,0.0,61.83,15.46,0,1.0,0.0
201669779,Bronze,SOHO,4000.0,VT,2,0.0,0.0,2,61.83,0.0,61.83,30.92,0,1.0,0.0
160009115,Bronze,SOHO,4023.0,AD,5,3.0,0.0,8,62.0,0.0,62.0,12.4,0,1.0,0.0
825363070,Bronze,SOHO,4000.0,VT,2,0.0,0.0,2,62.0,0.0,62.0,31.0,0,1.0,0.0
160134297,Bronze,SOHO,4113.0,AD,6,0.0,0.0,6,62.0,0.0,62.0,10.33,0,1.0,0.0
115578573,Bronze,SOHO,4000.0,DS,2,1.0,0.0,3,62.0,0.0,62.0,31.0,0,1.0,0.0
120062925,Bronze,SOHO,4870.0,VU,2,0.0,0.0,2,62.17,0.0,62.17,31.09,0,1.0,0.0
822149927,Bronze,SOHO,4500.0,VT,4,1.0,0.0,5,62.17,0.0,62.17,15.54,0,1.0,0.0
115239039,Silver,SOHO,4370.0,AD,4,0.0,0.0,4,62.17,0.0,62.17,15.54,0,1.0,0.0
115782622,Bronze,SOHO,4000.0,DS,4,2.0,0.0,6,62.17,0.0,62.17,15.54,0,1.0,0.0
115541774,Bronze,SOHO,4003.0,VU,2,0.0,0.0,2,62.33,0.0,62.33,31.17,0,1.0,0.0
825304271,Bronze,SOHO,4002.0,VT,6,2.0,0.0,8,62.33,0.0,62.33,10.39,0,1.0,0.0
200779023,Iron,SOHO,4300.0,AD,3,1.0,0.0,4,62.33,0.0,62.33,20.78,0,1.0,0.0
201716200,Iron,SOHO,4700.0,DS,3,0.0,0.0,3,62.33,0.0,62.33,20.78,0,1.0,0.0
115501580,Bronze,SOHO,4000.0,VU,3,0.0,0.0,3,62.5,0.0,62.5,20.83,0,1.0,0.0
115621900,Silver,SOHO,4114.0,VT,1,10.0,0.0,11,62.5,0.0,62.5,62.5,0,1.0,0.0
120542707,Bronze,SOHO,4850.0,AD,2,0.0,0.0,2,62.5,0.0,62.5,31.25,0,1.0,0.0
200125753,Bronze,SOHO,4023.0,DS,3,0.0,1.0,4,62.5,0.0,62.5,20.83,0,1.0,0.0
200922279,Bronze,SOHO,4230.0,VU,3,3.0,0.0,6,62.5,0.0,62.5,20.83,0,1.0,0.0
822144993,Bronze,SOHO,4530.0,VT,6,21.0,0.0,27,62.5,0.0,62.5,10.42,0,1.0,0.0
825315264,Bronze,SOHO,4110.0,AD,4,6.0,0.0,10,62.5,0.0,62.5,15.63,0,1.0,0.0
120548770,Bronze,SOHO,4700.0,DS,3,14.0,0.0,17,62.67,0.0,62.67,20.89,0,1.0,0.0
120066126,Bronze,SOHO,4850.0,VU,1,2.0,0.0,3,62.67,0.0,62.67,62.67,0,1.0,0.0
201289314,Bronze,SOHO,4500.0,VT,1,0.0,0.0,1,62.67,0.0,62.67,62.67,0,1.0,0.0
115937503,Iron,SOHO,4004.0,AD,2,1.0,0.0,3,62.67,0.0,62.67,31.34,0,1.0,0.0
200086713,Bronze,SOHO,4000.0,DS,5,0.0,0.0,5,62.67,0.0,62.67,12.53,0,1.0,0.0
200904103,Bronze,SOHO,4023.0,VU,5,3.0,0.0,8,62.67,0.0,62.67,12.53,0,1.0,0.0
115779708,Bronze,SOHO,4023.0,VT,3,0.0,0.0,3,62.83,0.0,62.83,20.94,0,1.0,0.0
115774814,Bronze,SOHO,4002.0,AD,3,0.0,0.0,3,62.83,0.0,62.83,20.94,0,1.0,0.0
200085807,Bronze,SOHO,4000.0,DS,6,0.0,0.0,6,62.83,0.0,62.83,10.47,0,1.0,0.0
200431748,Bronze,SOHO,4000.0,VU,4,0.0,0.0,4,62.83,0.0,62.83,15.71,0,1.0,0.0
201107473,Bronze,SOHO,4174.0,VT,4,0.0,0.0,4,62.83,0.0,62.83,15.71,0,1.0,0.0
160132819,Bronze,SOHO,4000.0,AD,6,1.0,0.0,7,62.83,0.0,62.83,10.47,0,1.0,0.0
201604692,Bronze,SOHO,4230.0,DS,7,0.0,0.0,7,62.83,0.0,62.83,8.98,1,1.0,0.0
825287838,Bronze,SOHO,4358.0,VU,4,7.0,0.0,11,62.83,0.0,62.83,15.71,0,1.0,0.0
115770730,Bronze,SOHO,4000.0,VT,1,0.0,0.0,1,63.0,0.0,63.0,63.0,0,1.0,0.0
115808647,Bronze,SOHO,4006.0,AD,5,5.0,1.0,11,63.0,0.0,63.0,12.6,0,1.0,0.0
120537585,Bronze,SOHO,4820.0,DS,2,3.0,0.0,5,63.0,0.0,63.0,31.5,0,1.0,0.0
160094553,Bronze,SOHO,4004.0,VU,2,0.0,0.0,2,63.0,0.0,63.0,31.5,0,1.0,0.0
115614037,Bronze,SOHO,4000.0,VT,2,3.0,0.0,5,63.0,0.0,63.0,31.5,0,1.0,0.0
200232591,Bronze,SOHO,4003.0,AD,4,0.0,0.0,4,63.0,0.0,63.0,15.75,0,1.0,0.0
115839639,Bronze,SOHO,4000.0,DS,6,0.0,0.0,6,63.0,0.0,63.0,10.5,0,1.0,0.0
115775364,Bronze,SOHO,4004.0,VU,3,1.0,0.0,4,63.17,0.0,63.17,21.06,0,1.0,0.0
120599551,Bronze,SOHO,4700.0,VT,3,3.0,0.0,6,63.17,0.0,63.17,21.06,0,1.0,0.0
115813676,Bronze,SOHO,4108.0,AD,2,3.0,0.0,5,63.17,0.0,63.17,31.59,1,1.0,0.0
115548690,Bronze,SOHO,4000.0,DS,2,0.0,0.0,2,63.17,0.0,63.17,31.59,1,1.0,0.0
200929685,Bronze,SOHO,4000.0,VU,3,0.0,0.0,3,63.17,0.0,63.17,21.06,0,1.0,0.0
825347785,Bronze,SOHO,4300.0,VT,4,2.0,0.0,6,63.5,0.0,63.5,15.88,0,1.0,0.0
200343346,Bronze,SOHO,4300.0,AD,3,0.0,0.0,3,63.5,0.0,63.5,21.17,0,1.0,0.0
200431821,Bronze,SOHO,4112.0,DS,5,1.0,0.0,6,63.5,0.0,63.5,12.7,0,1.0,0.0
201357480,Bronze,SOHO,4021.0,VU,5,0.0,0.0,5,63.5,0.0,63.5,12.7,1,1.0,0.0
200095598,Bronze,SOHO,4210.0,VT,5,0.0,0.0,5,63.5,0.0,63.5,12.7,0,1.0,0.0
115812396,Bronze,SOHO,4000.0,AD,2,0.0,0.0,2,63.67,0.0,63.67,31.84,0,1.0,0.0
201588359,Bronze,SOHO,4000.0,DS,2,0.0,0.0,2,63.67,0.0,63.67,31.84,0,1.0,0.0
115092977,Bronze,SOHO,4000.0,VU,2,1.0,0.0,3,63.83,0.0,63.83,31.92,0,1.0,0.0
115671764,Bronze,SOHO,4000.0,VT,2,0.0,0.0,2,63.83,0.0,63.83,31.92,0,1.0,0.0
825379466,Bronze,SOHO,4023.0,AD,2,2.0,0.0,4,63.83,0.0,63.83,31.92,0,1.0,0.0
30244829,Bronze,SOHO,4000.0,TT,2,8.0,0.0,10,85.0,0.0,85.0,42.5,0,1.0,0.0
799369,Unclassified,SME,6000.0,UNKNOW,3,1.0,0.0,4,92.17,0.0,92.17,30.72,0,1.0,0.0
40268981,Unclassified,SME,6000.0,UNKNOW,9,6.0,0.0,15,387.17,0.0,387.17,43.02,0,1.0,0.0
101645290,Unclassified,SME,6000.0,UNKNOW,5,2.0,0.0,7,476.0,0.0,476.0,95.2,0,1.0,0.0
123018503,Unclassified,SME,6014.0,UNKNOW,21,3.0,0.0,24,358.33,0.0,358.33,17.06,0,1.0,0.0
123027324,Unclassified,SME,6100.0,UNKNOW,10,1.0,0.0,11,449.0,0.0,449.0,44.9,0,1.0,0.0
123028853,Platinum,VSE,6000.0,UNKNOW,30,8.0,0.0,38,412.33,0.0,412.33,13.74,1,1.0,0.0
123045429,Platinum,VSE,6000.0,UNKNOW,17,11.0,0.0,28,432.17,0.0,432.17,25.42,0,1.0,0.0
123068171,Unclassified,SME,6000.0,UNKNOW,40,5.0,0.0,45,378.0,0.0,378.0,9.45,0,1.0,0.0
123080210,Unclassified,SME,6000.0,UNKNOW,20,2.0,0.0,22,456.67,0.0,456.67,22.83,0,1.0,0.0
123097194,Unclassified,SME,6000.0,UNKNOW,8,0.0,0.0,8,378.83,0.0,378.83,47.35,0,1.0,0.0
123164547,Unclassified,SME,6103.0,UNKNOW,1,12.0,0.0,13,30.0,61.83,91.83,30.0,0,0.3266906239790918,0.6733093760209081
123509598,Unclassified,SME,6000.0,UNKNOW,28,3.0,0.0,31,358.17,0.0,358.17,12.79,0,1.0,0.0
123533033,Silver,SOHO,6000.0,UNKNOW,4,11.0,0.0,15,162.33,0.0,162.33,40.58,0,1.0,0.0
123620189,Unclassified,SME,6000.0,UNKNOW,9,6.0,0.0,15,475.5,0.0,475.5,52.83,0,1.0,0.0
123631812,Unclassified,SME,8948.0,UNKNOW,17,3.0,0.0,20,274.0,0.0,274.0,16.12,0,1.0,0.0
123633464,Unclassified,SME,6000.0,UNKNOW,18,17.0,0.0,35,315.17,6.0,321.17,17.51,0,0.9813183049475356,0.01868169505246442
123640996,Unclassified,SME,6000.0,UNKNOW,32,12.0,0.0,44,498.0,0.0,498.0,15.56,0,1.0,0.0
123642449,Bronze,SOHO,6000.0,UNKNOW,6,1.0,0.0,7,122.0,0.0,122.0,20.33,0,1.0,0.0
123649002,Bronze,SOHO,6000.0,UNKNOW,4,0.0,0.0,4,50.33,0.0,50.33,12.58,0,1.0,0.0
123655514,Iron,LE,6000.0,UNKNOW,1,2.0,0.0,3,40.5,0.0,40.5,40.5,0,1.0,0.0
123656235,Gold,SOHO,6100.0,UNKNOW,5,19.0,0.0,24,267.0,0.0,267.0,53.4,0,1.0,0.0
123657814,Unclassified,SME,6000.0,UNKNOW,8,54.0,0.0,62,230.0,0.0,230.0,28.75,0,1.0,0.0
123666869,Gold,VSE,6010.0,UNKNOW,27,25.0,1.0,53,405.83,0.0,405.83,15.03,0,1.0,0.0
123680720,Unclassified,SME,6000.0,UNKNOW,20,0.0,0.0,20,353.5,0.0,353.5,17.68,0,1.0,0.0
123681288,Unclassified,SME,6000.0,UNKNOW,10,1.0,0.0,11,345.0,0.0,345.0,34.5,0,1.0,0.0
123685272,Unclassified,SME,6000.0,UNKNOW,30,6.0,0.0,36,498.83,0.0,498.83,16.63,0,1.0,0.0
123686146,Platinum,VSE,6000.0,UNKNOW,17,0.0,0.0,17,379.0,0.0,379.0,22.29,0,1.0,0.0
123723983,Unclassified,SME,6100.0,UNKNOW,20,12.0,1.0,33,413.0,0.0,413.0,20.65,0,1.0,0.0
123750720,Platinum,VSE,6000.0,UNKNOW,35,1.0,0.0,36,473.5,0.0,473.5,13.53,0,1.0,0.0
123759388,Lead,SOHO,6000.0,UNKNOW,12,0.0,0.0,12,229.17,0.0,229.17,19.1,0,1.0,0.0
126637980,Gold,VSE,4006.0,TT,13,1.0,0.0,14,147.83,0.0,147.83,11.37,0,1.0,0.0
126658259,Unclassified,SME,6500.0,RJ,6,4.0,0.0,10,310.17,0.0,310.17,51.7,0,1.0,0.0
126726564,Unclassified,SME,6300.0,RJ,30,16.0,0.0,46,449.0,0.0,449.0,14.97,0,1.0,0.0
126738470,Bronze,SOHO,6300.0,RJ,5,0.0,0.0,5,87.5,0.0,87.5,17.5,0,1.0,0.0
126742401,Unclassified,SME,6570.0,RJ,9,8.0,0.0,17,333.33,0.0,333.33,37.04,0,1.0,0.0
126742718,Unclassified,SME,6500.0,RJ,16,1.0,0.0,17,256.67,0.0,256.67,16.04,0,1.0,0.0
130574411,Iron,SOHO,1421.0,UNKNOW,1,1.0,0.0,2,7.0,70.0,77.0,7.0,0,0.09090909090909091,0.9090909090909091
200065021,Unclassified,SME,6450.0,RJ,11,0.0,0.0,11,243.33,0.0,243.33,22.12,0,1.0,0.0
200575323,Platinum,SOHO,6100.0,UNKNOW,13,0.0,0.0,13,251.17,0.0,251.17,19.32,0,1.0,0.0
201294699,Unclassified,SME,6437.0,UNKNOW,4,0.0,0.0,4,113.83,0.0,113.83,28.46,0,1.0,0.0
201358746,Unclassified,SME,6875.0,UNKNOW,7,1.0,1.0,9,226.67,0.0,226.67,32.38,0,1.0,0.0
201401912,Unclassified,SME,6690.0,UNKNOW,8,0.0,0.0,8,328.0,0.0,328.0,41.0,0,1.0,0.0
201425248,Unclassified,SME,6300.0,RJ,3,0.0,0.0,3,254.67,0.0,254.67,84.89,0,1.0,0.0
201455914,Platinum,SOHO,6890.0,UNKNOW,8,0.0,2.0,10,460.0,0.0,460.0,57.5,0,1.0,0.0
201490502,Bronze,SOHO,1000.0,UNKNOW,7,0.0,0.0,7,47.67,0.0,47.67,6.81,0,1.0,0.0
201833207,Platinum,VSE,6000.0,UNKNOW,24,0.0,0.0,24,329.17,0.0,329.17,13.72,0,1.0,0.0
202130806,Platinum,VSE,6000.0,UNKNOW,12,0.0,0.0,12,274.33,0.0,274.33,22.86,0,1.0,0.0
7506198609SMB,Platinum,VSE,6300.0,RJ,10,0.0,0.0,10,302.83,0.0,302.83,30.28,0,1.0,0.0
818046600,Platinum,VSE,6600.0,RJ,32,10.0,0.0,42,394.5,0.0,394.5,12.33,1,1.0,0.0
825002561,Iron,SOHO,4000.0,TT,1,3.0,0.0,4,44.83,0.0,44.83,44.83,0,1.0,0.0
831815784,Silver,SOHO,1504.0,UNKNOW,5,3.0,0.0,8,188.67,21.83,210.5,37.73,0,0.896294536817102,0.10370546318289797
833042370,Platinum,VSE,6000.0,UNKNOW,29,11.0,0.0,40,442.17,0.0,442.17,15.25,0,1.0,0.0
833055898,Platinum,VSE,6000.0,UNKNOW,29,10.0,0.0,39,368.67,0.0,368.67,12.71,0,1.0,0.0
892713,Platinum,VSE,6480.0,UNKNOW,29,0.0,0.0,29,430.33,0.0,430.33,14.84,0,1.0,0.0
892777,Iron,SOHO,6430.0,UNKNOW,2,0.0,0.0,2,60.67,0.0,60.67,30.34,0,1.0,0.0
108009080,Gold,SOHO,6900.0,RJ,8,1.0,0.0,9,243.5,0.0,243.5,30.44,0,1.0,0.0
108014907,Gold,SOHO,6600.0,RJ,7,26.0,0.0,33,154.0,28.17,182.17,22.0,0,0.8453642202338474,0.15463577976615261
108025540,Gold,VSE,6880.0,RJ,13,16.0,0.0,29,382.83,0.0,382.83,29.45,0,1.0,0.0
108057342,Gold,SOHO,6800.0,RJ,12,8.0,0.0,20,222.0,0.0,222.0,18.5,0,1.0,0.0
108060114,Gold,SOHO,6600.0,RJ,6,16.0,0.0,22,149.0,0.0,149.0,24.83,0,1.0,0.0
108066003,Platinum,VSE,6600.0,RJ,21,7.0,0.0,28,362.67,0.0,362.67,17.27,0,1.0,0.0
108501669,Platinum,VSE,6600.0,RJ,3,26.0,0.0,29,254.0,0.0,254.0,84.67,0,1.0,0.0
108561221,Platinum,VSE,6600.0,RJ,28,11.0,0.0,39,378.67,0.0,378.67,13.52,0,1.0,0.0
108565390,Platinum,VSE,6900.0,RJ,24,0.0,0.0,24,291.67,0.0,291.67,12.15,1,1.0,0.0
108570028,Platinum,VSE,6600.0,RJ,7,12.0,0.0,19,287.0,0.0,287.0,41.0,0,1.0,0.0
115145426,Iron,SOHO,6300.0,RJ,4,0.0,0.0,4,43.17,99.17,142.34,10.79,0,0.30328790220598567,0.6967120977940143
115841191,Silver,VSE,4000.0,TT,13,0.0,0.0,13,174.5,0.0,174.5,13.42,0,1.0,0.0
1.21E+12,Gold,SOHO,6300.0,RJ,6,0.0,0.0,6,182.17,0.0,182.17,30.36,0,1.0,0.0
1.22E+12,Gold,VSE,6300.0,RJ,10,3.0,0.0,13,249.67,0.0,249.67,24.97,0,1.0,0.0
123637523,Gold,VSE,6000.0,DI,27,1.0,0.0,28,302.17,0.0,302.17,11.19,0,1.0,0.0
126045206,Gold,VSE,6300.0,RJ,14,9.0,0.0,23,349.67,0.0,349.67,24.98,0,1.0,0.0
126067199,Bronze,SOHO,6343.0,RJ,1,0.0,0.0,1,40.17,0.0,40.17,40.17,0,1.0,0.0
126067384,Platinum,VSE,6300.0,RJ,15,13.0,0.0,28,324.33,0.0,324.33,21.62,0,1.0,0.0
126087974,Platinum,VSE,6304.0,RJ,28,5.0,0.0,33,491.67,0.0,491.67,17.56,0,1.0,0.0
126174952,Gold,VSE,6400.0,RJ,12,2.0,0.0,14,169.33,0.0,169.33,14.11,0,1.0,0.0
126507474,Silver,VSE,6362.0,DI,8,9.0,0.0,17,90.67,0.0,90.67,11.33,0,1.0,0.0
126625832,Unclassified,SME,6450.0,RJ,15,11.0,0.0,26,290.5,0.0,290.5,19.37,0,1.0,0.0
126637820,Unclassified,SME,6300.0,RJ,23,5.0,0.0,28,450.0,0.0,450.0,19.57,0,1.0,0.0
126651948,Unclassified,SME,6550.0,RJ,15,6.0,0.0,21,463.67,0.0,463.67,30.91,0,1.0,0.0
126657627,Platinum,VSE,6300.0,RJ,18,24.0,0.0,42,289.33,0.0,289.33,16.07,0,1.0,0.0
126664326,Silver,SOHO,6300.0,RJ,10,0.0,0.0,10,321.33,0.0,321.33,32.13,1,1.0,0.0
200235502,Unclassified,SME,6400.0,RJ,17,3.0,0.0,20,494.33,0.0,494.33,29.08,0,1.0,0.0
200704519,Gold,SOHO,4948.0,TT,8,0.0,0.0,8,285.0,0.0,285.0,35.63,0,1.0,0.0
201656365,Unclassified,SME,6100.0,DI,7,0.0,0.0,7,394.67,0.0,394.67,56.38,0,1.0,0.0
201720323,Unclassified,SME,6300.0,RJ,6,0.0,0.0,6,219.33,0.0,219.33,36.56,0,1.0,0.0
201753106,Unclassified,SME,6800.0,RJ,13,1.0,0.0,14,310.17,0.0,310.17,23.86,0,1.0,0.0
201991011,Gold,SOHO,4000.0,TT,13,0.0,0.0,13,138.83,0.0,138.83,10.68,0,1.0,0.0
836154093,Unclassified,SME,6400.0,RJ,21,3.0,0.0,24,449.0,0.0,449.0,21.38,0,1.0,0.0
838100055,Unclassified,SME,8600.0,DI,52,1.0,0.0,53,466.33,0.0,466.33,8.97,1,1.0,0.0
522436,Iron,SOHO,7007.0,GV,1,0.0,0.0,1,13.0,48.0,61.0,13.0,0,0.21311475409836064,0.7868852459016393
615424,Unclassified,SME,4700.0,GV,50,4.0,0.0,54,371.5,0.0,371.5,7.43,0,1.0,0.0
40837105,Unclassified,SME,4000.0,GV,16,7.0,1.0,24,490.83,0.0,490.83,30.68,1,1.0,0.0
112514099,Gold,VSE,4550.0,GV,28,13.0,0.0,41,436.0,0.0,436.0,15.57,0,1.0,0.0
112567995,Unclassified,SME,4400.0,GV,34,0.0,0.0,34,363.0,0.0,363.0,10.68,0,1.0,0.0
112633559,Unclassified,SME,4400.0,GV,12,1.0,0.0,13,390.17,0.0,390.17,32.51,0,1.0,0.0
112668827,Unclassified,SME,4492.0,GV,14,0.0,0.0,14,295.83,0.0,295.83,21.13,0,1.0,0.0
115050661,Platinum,VSE,4000.0,GV,25,2.0,0.0,27,349.5,0.0,349.5,13.98,1,1.0,0.0
115092475,Unclassified,SME,4003.0,GV,11,65.0,0.0,76,178.0,0.0,178.0,16.18,0,1.0,0.0
115132261,Unclassified,SME,4027.0,GV,7,2.0,0.0,9,307.67,0.0,307.67,43.95,0,1.0,0.0
115851239,Unclassified,SME,4000.0,GV,15,0.0,0.0,15,299.0,0.0,299.0,19.93,0,1.0,0.0
115868683,Silver,VSE,4000.0,GV,21,0.0,0.0,21,183.5,0.0,183.5,8.74,1,1.0,0.0
115883219,Bronze,SOHO,4300.0,GV,2,3.0,0.0,5,77.33,6.83,84.16,38.67,0,0.9188450570342206,0.08115494296577941
115885362,Iron,SOHO,4228.0,GV,1,5.0,0.0,6,71.5,42.33,113.83,71.5,0,0.6281296670473513,0.3718703329526487
115924609,Unclassified,SME,4330.0,GV,5,0.0,0.0,5,248.0,0.0,248.0,49.6,0,1.0,0.0
121894387,Bronze,VSE,1142.0,GV,1,2.0,0.0,3,40.83,38.83,79.66,40.83,0,0.5125533517449159,0.4874466482550841
126063966,Unclassified,SME,6300.0,GV,12,23.0,0.0,35,395.83,0.0,395.83,32.99,0,1.0,0.0
130094558,Unclassified,SME,4400.0,GV,25,1.0,0.0,26,396.17,0.0,396.17,15.85,0,1.0,0.0
130517264,Unclassified,SME,2080.0,GV,6,49.0,0.0,55,78.0,0.0,78.0,13.0,0,1.0,0.0
130911145,Bronze,SOHO,1202.0,GV,10,4.0,0.0,14,70.0,5.67,75.67,7.0,0,0.9250693802035153,0.07493061979648474
131283191,Unclassified,SME,4000.0,GV,5,5.0,0.0,10,234.67,0.0,234.67,46.93,0,1.0,0.0
160063401,Gold,VSE,4000.0,GV,17,0.0,0.0,17,232.83,0.0,232.83,13.7,0,1.0,0.0
160085885,Gold,VSE,4000.0,GV,28,0.0,1.0,29,280.33,0.0,280.33,10.01,0,1.0,0.0
160090100,Unclassified,SME,4000.0,GV,16,0.0,0.0,16,269.67,0.0,269.67,16.85,0,1.0,0.0
200550569,Unclassified,SME,4023.0,GV,3,2.0,2.0,7,455.67,0.0,455.67,151.89,0,1.0,0.0
200843052,Unclassified,SME,4000.0,GV,42,0.0,0.0,42,392.67,0.0,392.67,9.35,0,1.0,0.0
200882475,Unclassified,SME,4000.0,GV,18,1.0,0.0,19,350.0,0.0,350.0,19.44,0,1.0,0.0
201098451,Unclassified,SME,4023.0,GV,11,0.0,0.0,11,250.5,0.0,250.5,22.77,0,1.0,0.0
201334357,Unclassified,SME,4000.0,GV,27,0.0,0.0,27,326.0,0.0,326.0,12.07,1,1.0,0.0
201370339,Unclassified,SME,4000.0,GV,11,0.0,0.0,11,244.17,0.0,244.17,22.2,0,1.0,0.0
2.02E+12,Unclassified,SME,6600.0,RJ,26,0.0,0.0,26,468.0,0.0,468.0,18.0,0,1.0,0.0
2.02E+12,Unclassified,SME,4825.0,GV,27,2.0,0.0,29,455.83,0.0,455.83,16.88,0,1.0,0.0
201664999,Unclassified,SME,4000.0,GV,36,0.0,0.0,36,428.17,0.0,428.17,11.89,0,1.0,0.0
822116937,Bronze,SOHO,4600.0,GV,3,71.0,0.0,74,73.0,0.0,73.0,24.33,0,1.0,0.0
825084380,Unclassified,SME,4003.0,GV,25,0.0,0.0,25,487.33,0.0,487.33,19.49,0,1.0,0.0
825284484,Gold,VSE,4000.0,GV,10,3.0,0.0,13,170.0,0.0,170.0,17.0,0,1.0,0.0
825293394,Platinum,VSE,4000.0,GV,20,40.0,0.0,60,266.0,0.0,266.0,13.3,0,1.0,0.0
825380155,Unclassified,SME,4230.0,GV,27,1.0,0.0,28,427.67,0.0,427.67,15.84,0,1.0,0.0
8.32E+12,Unclassified,SME,4003.0,GV,26,19.0,0.0,45,320.83,0.0,320.83,12.34,0,1.0,0.0
3517361447,Gold,VSE,4400.0,JG,41,9.0,0.0,50,298.67,0.0,298.67,7.28,0,1.0,0.0
435814,Gold,VSE,4220.0,JG,19,28.0,0.0,47,268.83,0.0,268.83,14.15,0,1.0,0.0
435935,Gold,VSE,4122.0,JG,26,1.0,0.0,27,242.5,0.0,242.5,9.33,0,1.0,0.0
7034150161,Unclassified,SME,4700.0,JG,5,0.0,0.0,5,64.17,0.0,64.17,12.83,0,1.0,0.0
743884,Platinum,VSE,2240.0,JG,29,7.0,0.0,36,397.0,0.0,397.0,13.69,0,1.0,0.0
108565433,Unclassified,SME,6750.0,RJ,35,0.0,0.0,35,382.83,0.0,382.83,10.94,0,1.0,0.0
112525779,Bronze,SOHO,4600.0,JG,4,3.0,0.0,7,63.67,0.0,63.67,15.92,0,1.0,0.0
112595350,Unclassified,SME,4400.0,JG,6,10.0,0.0,16,308.83,0.0,308.83,51.47,0,1.0,0.0
115009967,Gold,VSE,4000.0,JG,15,7.0,0.0,22,250.5,0.0,250.5,16.7,0,1.0,0.0
115035093,Platinum,VSE,4020.0,JG,20,30.0,0.0,50,469.17,0.0,469.17,23.46,0,1.0,0.0
115070614,Unclassified,SME,4030.0,JG,20,37.0,0.0,57,499.17,0.0,499.17,24.96,0,1.0,0.0
115081888,Unclassified,SME,4000.0,JG,20,214.0,1.0,235,303.83,0.0,303.83,15.19,0,1.0,0.0
115113282,Gold,VSE,4000.0,JG,10,27.0,0.0,37,189.33,0.0,189.33,18.93,1,1.0,0.0
115301512,Platinum,VSE,4004.0,JG,27,12.0,0.0,39,422.17,0.0,422.17,15.64,0,1.0,0.0
115305247,Silver,VSE,4000.0,JG,14,0.0,0.0,14,301.83,0.0,301.83,21.56,0,1.0,0.0
115314449,Unclassified,SME,4000.0,JG,24,21.0,3.0,48,367.67,0.0,367.67,15.32,0,1.0,0.0
115317790,Unclassified,SME,4000.0,JG,1,20.0,0.0,21,375.33,0.0,375.33,375.33,0,1.0,0.0
115326394,Platinum,VSE,4241.0,JG,36,0.0,0.0,36,497.33,0.0,497.33,13.81,0,1.0,0.0
115501317,Unclassified,SME,4003.0,JG,8,5.0,0.0,13,166.33,0.0,166.33,20.79,0,1.0,0.0
115610462,Gold,VSE,4000.0,JG,9,4.0,0.0,13,309.17,0.0,309.17,34.35,0,1.0,0.0
115646202,Platinum,VSE,4002.0,JG,24,6.0,0.0,30,470.67,0.0,470.67,19.61,0,1.0,0.0
115654544,Gold,VSE,4300.0,JG,19,15.0,0.0,34,396.67,0.0,396.67,20.88,0,1.0,0.0
115736450,Platinum,VSE,4101.0,JG,30,0.0,0.0,30,445.67,0.0,445.67,14.86,0,1.0,0.0
115797528,Unclassified,SME,4000.0,JG,44,0.0,0.0,44,422.0,0.0,422.0,9.59,0,1.0,0.0
123730543,Iron,SOHO,6000.0,DI,2,0.0,0.0,2,42.33,0.0,42.33,21.17,0,1.0,0.0
130969981,Unclassified,SME,1528.0,JG,27,23.0,0.0,50,498.67,0.0,498.67,18.47,0,1.0,0.0
1.31E+12,Unclassified,SME,4000.0,JG,11,0.0,0.0,11,420.0,0.0,420.0,38.18,0,1.0,0.0
131116057,Gold,VSE,4023.0,JG,51,1.0,0.0,52,396.5,0.0,396.5,7.77,0,1.0,0.0
160023296,Unclassified,SME,4000.0,JG,7,0.0,0.0,7,302.5,0.0,302.5,43.21,0,1.0,0.0
